"TRDAPL","TRDCOD","TRDNUO","TRDNUI","TRDCNV","TRDJUS","TRDIMV","TRDDFT"
"PYT","RPYM","037","037","N","I","N",""
"PYT","RPYM","039","039","N","I","N",""
"PYT","RPYM","042","042","N","I","N",""
"PYT","RPYM","045","045","N","I","N",""
"PYT","RPYM","049","049","N","I","N",""
"PYT","RPYM","051","051","N","I","N",""
"PYT","RPYM","067","067","N","I","N",""
"PYT","RPYV","002","002","N","I","N",""
"NRT","RNRC","022","022","N","I","N",""
"NRT","RNRM","014","014","N","I","N",""
"NRT","RNRC","026","026","N","I","N",""
"NRT","RNRM","018","018","N","I","N",""
"OMN","RRTL","001","001","C","I","N",""
"NRT","RNRV","049","049","N","I","N",""
"NRT","RNRV","042","042","N","I","N",""
"NRT","RNRV","115","115","N","I","N",""
"NRT","RNRV","127","127","N","I","N",""
"MCI","RABR","001","001","C","I","N",""
"PYT","RPYC","115","115","N","I","N",""
"PYT","RPYC","124","124","N","I","N",""
"PYT","RPYC","006","006","N","I","N",""
"PYT","RPYM","003","003","N","I","N",""
"PYT","RPYM","013","013","N","I","N",""
"PYT","RPYM","026","026","N","I","N",""
"PYT","RPYM","056","056","N","I","N",""
"PYT","RPYM","115","115","N","I","N",""
"PYT","RPYM","120","120","N","I","N",""
"PYT","RPYV","COD","COD","N","I","N",""
"PYT","RPYV","006","006","N","I","N",""
"PYT","RPYV","007","007","N","I","N",""
"PYT","RPYV","013","013","N","I","N",""
"PYT","RPYV","014","014","N","I","N",""
"PYT","RPYV","022","022","N","I","N",""
"PYT","RPYV","026","026","N","I","N",""
"PYT","RPYV","042","042","N","I","N",""
"PYT","RPYV","063","063","N","I","N",""
"PYT","RPYV","115","115","N","I","N",""
"PYT","RPYV","116","117","N","I","N",""
"PYT","RPYV","125","125","N","I","N",""
"ABR","RRHD","007","","N","I","N",""
"ABR","RRSK","001","","N","I","N",""
"ABR","RRSK","023","018","N","I","N",""
"ABR","RRSK","024","","N","I","N",""
"NRT","RNRM","042","042","N","I","N",""
"EXT","RCWS","001","001","C","I","N",""
"OMN","RCPE","001","001","C","I","N",""
"POS","RBUS","135","135","N","I","N",""
"POS","RTLN","001","001","C","I","N",""
"POS","RTTR","001","001","C","I","N",""
"POS","RREN","001","001","C","I","N",""
"FLX","RATR","001","001","C","I","N",""
"FLX","RCOD","001","001","C","I","N",""
"FLX","RESP","001","001","C","I","N",""
"FLX","RFLX","001","001","C","I","N",""
"FLX","RFL2","001","001","C","I","N",""
"FLX","RIDI","001","001","C","I","N",""
"FLX","RINT","001","001","C","I","N",""
"FLX","RMTI","001","001","C","I","N",""
"FLX","RNAC","001","001","C","I","N",""
"FLX","RPAI","001","001","C","I","N",""
"FLX","RSBL","001","001","C","I","N",""
"FLX","RSEX","001","001","C","I","N",""
"FLX","RSRC","001","001","C","I","N",""
"FLX","RSRC","002","003","C","I","N",""
"FLX","RTCL","001","001","C","I","N",""
"POS","RSOL","001","001","C","I","N",""
"POS","RACU","001","001","C","I","N",""
"SOD","RTLN","001","001","C","I","N",""
"SOD","RTTR","001","001","C","I","N",""
"SOD","RREN","001","001","C","I","N",""
"SOD","RSOL","001","001","C","I","N",""
"SOD","RACU","001","001","C","I","N",""
"SOD","RSOS","135","","N","I","N",""
"TOT","RTLN","001","001","C","I","N",""
"TOT","RTTR","001","001","C","I","N",""
"TOT","RREN","001","001","C","I","N",""
"TOT","RSOL","001","001","C","I","N",""
"TOT","RACU","001","001","C","I","N",""
"POS","F330","001","","N","I","","3004152C"
"POS","F330","002","002","N","I","N",""
"POS","F330","003","","N","I","","3003152C"
"POS","F330","004","002","N","I","N",""
"RCD","F330","001","","N","I","","3004152C"
"RCD","F330","002","002","N","I","N",""
"RCD","F330","003","","N","I","","3003152C"
"SOD","F330","001","","N","I","","3004152C"
"SOD","F330","004","002","N","I","N",""
"TOT","F330","001","","N","I","","3004152C"
"TOT","F330","003","","N","I","","3003152C"
"RCD","F330","004","002","N","I","N",""
"SOD","F330","002","002","N","I","N",""
"SOD","F330","003","","N","I","","3003152C"
"TOT","F330","004","002","N","I","N",""
"TOT","F330","002","002","N","I","N",""
"EXT","RSMT","001","001","C","I","N",""
"MCD","RAVS","001","001","C","I","N",""
"CWS","RDOC","001","001","C","I","N",""
"FLX","TPCI","001","001","C","I","N",""
"OMN","RSOL","001","001","C","I","N",""
"CWS","RFDI","001","001","C","I","N",""
"OMN","RREN","001","001","C","I","N",""
"OMN","RTLN","001","001","C","I","N",""
"OMN","RTTR","001","001","C","I","N",""
"OMN","REFI","001","001","C","I","N",""
"RCD","RTLN","001","001","C","I","N",""
"RCD","RTTR","001","001","C","I","N",""
"OMN","RACU","001","001","C","I","N",""
"RCD","RREN","001","001","C","I","N",""
"RCD","RSOL","001","001","C","I","N",""
"RCD","RACU","001","001","C","I","N",""
"OMN","RRTP","001","001","C","I","N",""
"RCD","RRCD","135","","N","I","",""
"NTW","RBL2","016","016","N","I","N",""
"NTW","RBL2","017","017","N","I","N",""
"NTW","RBL2","018","018","N","I","N",""
"NTW","RBL2","019","019","N","I","N",""
"NTW","RBL2","020","020","N","I","N",""
"NTW","RBL2","021","021","N","I","N",""
"NTW","RBL3","016","016","N","I","N",""
"NTW","RBL3","017","017","N","I","N",""
"NTW","RBL3","018","018","N","I","N",""
"NTW","RBL3","019","019","N","I","N",""
"NTW","RBL3","020","020","N","I","N",""
"NTW","RBL3","021","021","N","I","N",""
"NTW","RLH2","70A","017","N","I","N",""
"NTW","RPIN","001","001","C","I","N",""
"ATM","RCSV","001","001","C","I","N",""
"RDB","RRDB","998","998","N","I","N",""
"RDB","RRDS","T32","","N","I","","00999999899"
"RDB","RRDS","T48","","N","I","","00019IP000000000000"
"RDB","RRDS","001","001","N","I","N",""
"RDB","RRDS","002","002","N","I","N",""
"RDB","RRDS","003","003","N","I","N",""
"RDB","RRDS","004","004","N","I","N",""
"RDB","RRDS","005","005","N","I","N",""
"RDB","RRDS","006","006","N","I","N",""
"RDB","RRDS","007","007","N","I","N",""
"RDB","RRDS","008","008","N","I","N",""
"RDB","RRDS","009","009","N","I","N",""
"RDB","RRDS","010","010","N","I","N",""
"RDB","RRDS","011","011","N","I","N",""
"RDB","RRDS","012","012","N","I","N",""
"RDB","RRDS","013","013","N","I","N",""
"RDB","RRDS","014","014","N","I","N",""
"RDB","RRDS","015","015","N","I","N",""
"RDB","RRDS","016","016","N","I","N",""
"RDB","RRDS","017","017","N","I","N",""
"RDB","RRDS","018","018","N","I","N",""
"RDB","RRDS","019","019","N","I","N",""
"RDB","RRDS","020","020","N","I","N",""
"RDB","RRDS","021","021","N","D","N",""
"RDB","RRDS","022","022","N","I","N",""
"RDB","RRDS","023","023","N","I","N",""
"RDB","RRDS","024","024","N","I","N",""
"RDB","RRDS","025","025","N","I","N",""
"RDB","RRDS","026","026","N","I","N",""
"RDB","RRDS","027","027","N","I","N",""
"RDB","RRDS","028","028","N","I","N",""
"RDB","RRDS","029","029","N","I","N",""
"RDB","RRDS","030","030","N","I","N",""
"RDB","RRDS","031","031","N","I","N",""
"RDB","RRDS","032","032","N","I","N",""
"RDB","RRDS","033","033","N","I","N",""
"RDB","RRDS","034","034","N","I","N",""
"RDB","RRDS","035","035","N","I","N",""
"RDB","RRDS","036","036","N","I","N",""
"RDB","RRDS","037","037","N","I","N",""
"RDB","RRDS","038","038","N","I","N",""
"RDB","RRDS","039","039","N","I","N",""
"RDB","RRDS","040","040","N","I","N",""
"RDB","RRDS","041","041","N","I","N",""
"RDB","RRDS","042","042","N","I","N",""
"RDB","RRDS","043","043","N","I","N",""
"RDB","RRDS","044","044","N","I","N",""
"RDB","RRDS","045","045","N","I","N",""
"RDB","RRDS","046","046","N","I","N",""
"RDB","RRDS","047","047","N","I","N",""
"RDB","RRDS","048","048","N","I","N",""
"RDB","RRDS","049","049","N","I","N",""
"RDB","RRDS","050","050","N","I","N",""
"RDB","RRDS","051","051","N","I","N",""
"RDB","RRDS","052","","N","I","",""
"RDB","RRDS","053","053","N","I","N",""
"RDB","RRDS","054","054","N","I","N",""
"RDB","RRDS","055","055","N","I","N",""
"RDB","RRDS","056","056","N","I","N",""
"RDB","RRDS","057","057","N","I","N",""
"RDB","RRDS","058","058","N","I","N",""
"RDB","RRDS","059","059","N","I","N",""
"RDB","RRDS","060","060","N","I","N",""
"RDB","RRDS","061","061","N","I","N",""
"RDB","RRDS","062","060","C","I","N",""
"RDB","RRDS","063","063","N","I","N",""
"RDB","RRDS","083","083","N","I","N",""
"RDB","RRDS","097","","N","I","",""
"RDB","RRDS","098","","N","I","",""
"RDB","RRDS","10A","10A","N","I","N",""
"RDB","RRDS","10B","10B","N","I","N",""
"RDB","RRDS","10C","10C","N","I","N",""
"RDB","RRDS","10E","10E","N","I","N",""
"RDB","RRDS","12A","12A","N","I","N",""
"RDB","RRDS","12B","12B","N","I","N",""
"RDB","RRDS","12C","12C","N","I","N",""
"RDB","RRDS","20A","20A","N","I","N",""
"RDB","RRDS","28A","28A","N","I","N",""
"RDB","RRDS","28B","28B","N","I","N",""
"RDB","RRDS","30A","30A","N","I","N",""
"RDB","RRDS","60A","002","N","I","N",""
"RDB","RRDS","60B","007","N","I","N",""
"RDB","RRDS","60C","008","N","I","N",""
"RDB","RRDS","61A","011","N","I","N",""
"RDB","RRDS","61B","005","N","I","N",""
"RDB","RRDS","63A","","N","I","","*ZEROS"
"RDB","RRDS","63B","021","N","I","N",""
"RDB","RRDS","97A","","N","I","","000"
"RDB","RRDS","97B","004","N","I","N",""
"RDB","RRDS","98A","12C","N","I","N",""
"RDB","RRDS","98B","12B","N","I","N",""
"RDB","RRDS","98C","12A","N","I","N",""
"RDB","RRDS","98D","","N","I","N","00000000000000000"
"RDB","RRDS","998","998","N","I","N",""
"RDB","RRDB","12D","","N","I","N",""
"RDB","R01S","001","","N","I","","3031152C"
"RDB","R01S","002","004","N","I","N",""
"RDB","R01S","003","","N","I","","3030152C"
"RDB","R01S","004","004","N","I","N",""
"RDB","R01S","005","","N","I","",""
"RDB","R01S","006","","N","I","",""
"RDB","R01S","007","","N","I","",""
"RDB","R01S","008","","N","I","",""
"RDB","R01S","009","","N","I","",""
"RDB","R01S","010","","N","I","",""
"RDB","R01S","011","","N","I","",""
"RDB","R01S","012","","N","I","",""
"RDB","R01S","013","","N","I","",""
"RDB","R01S","014","","N","I","",""
"RDB","R01S","015","","N","I","",""
"RDB","R01S","016","","N","I","",""
"RDB","R01S","017","","N","I","",""
"RDB","R01S","018","","N","I","",""
"RDB","R01S","019","","N","I","",""
"RDB","R01S","020","","N","I","",""
"RDB","R01S","021","","N","I","",""
"RDB","R01S","022","","N","I","",""
"RDB","R01S","023","","N","I","",""
"RDB","R01S","024","","N","I","",""
"RDB","R01S","025","","N","I","",""
"RDB","R01S","026","","N","I","",""
"RDB","R01S","027","","N","I","",""
"RDB","R01S","028","","N","I","",""
"RDB","R01S","029","","N","I","",""
"RDB","R01S","030","","N","I","",""
"RDB","R01C","001","","N","I","","3031152C"
"RDB","R01C","002","004","N","I","N",""
"RDB","R01C","003","","N","I","","3030152C"
"RDB","R01C","004","004","N","I","N",""
"RDB","R01C","005","","N","I","",""
"RDB","R01C","006","","N","I","",""
"RDB","R01C","007","","N","I","",""
"RDB","R01C","008","","N","I","",""
"RDB","R01C","009","","N","I","",""
"RDB","R01C","010","","N","I","",""
"RDB","R01C","011","","N","I","",""
"RDB","R01C","012","","N","I","",""
"RDB","R01C","013","","N","I","",""
"RDB","R01C","014","","N","I","",""
"RDB","R01C","015","","N","I","",""
"RDB","R01C","016","","N","I","",""
"RDB","R01C","017","","N","I","",""
"RDB","R01C","018","","N","I","",""
"RDB","R01C","019","","N","I","",""
"RDB","R01C","020","","N","I","",""
"RDB","R01C","021","","N","I","",""
"RDB","R01C","022","","N","I","",""
"RDB","R01C","023","","N","I","",""
"RDB","R01C","024","","N","I","",""
"RDB","R01C","025","","N","I","",""
"RDB","R01C","026","","N","I","",""
"RDB","R01C","027","","N","I","",""
"RDB","R01C","028","","N","I","",""
"RDB","R01C","029","","N","I","",""
"RDB","R01C","030","","N","I","",""
"RDB","R013","001","","N","I","","3019152C"
"RDB","R013","002","015","N","I","N",""
"RDB","R013","003","","N","I","","3011152C"
"RDB","R013","004","","N","I","","*ZEROS"
"RDB","R013","005","","N","I","N","3002152C"
"RDB","R013","006","021","N","I","N",""
"RDB","R013","007","","N","I","",""
"RDB","R013","008","","N","I","",""
"RDB","R013","009","","N","I","",""
"RDB","R013","010","","N","I","",""
"RDB","R013","011","","N","I","",""
"RDB","R013","012","","N","I","",""
"RDB","R013","013","","N","I","",""
"RDB","R013","014","","N","I","",""
"RDB","R013","015","","N","I","",""
"RDB","R013","016","","N","I","",""
"RDB","R013","017","","N","I","",""
"RDB","R013","018","","N","I","",""
"RDB","R013","019","","N","I","",""
"RDB","R013","020","","N","I","",""
"RDB","R013","021","","N","I","",""
"RDB","R013","022","","N","I","",""
"RDB","R013","023","","N","I","",""
"RDB","R013","024","","N","I","",""
"RDB","R013","025","","N","I","",""
"RDB","R013","026","","N","I","",""
"RDB","R013","027","","N","I","",""
"RDB","R013","028","","N","I","",""
"RDB","R013","029","","N","I","",""
"RDB","R013","030","","N","I","",""
"RDB","RAUT","001","001","C","I","N",""
"RDB","R042","001","001","C","I","N",""
"RDB","R048","001","","N","I","","01"
"RDB","R048","002","09A","N","I","N",""
"RDB","R048","003","09B","N","I","N",""
"RDB","R048","004","09C","N","I","N",""
"RDB","R054","001","018","N","I","N",""
"RDB","R054","002","","N","I","","00"
"RDB","R054","003","016","C","I","N",""
"RDB","R054","004","","N","I","","*ZEROS"
"RDB","R054","005","","N","I","","00"
"RDB","R054","006","010","C","I","N",""
"RDB","R054","007","","N","I","","04"
"RDB","R054","008","","N","I","","*ZEROS"
"RDB","R054","009","","N","I","","00"
"RDB","R054","010","004","C","I","N",""
"RDB","R061","001","","N","I","","4"
"RDB","R061","002","007","N","I","N",""
"RDB","R061","003","","N","I","","0"
"RDB","R303","001","","N","I","N","3019152C"
"RDB","R303","002","013","N","I","N",""
"RDB","R303","003","","N","I","","3011152C"
"RDB","R303","004","013","N","I","N",""
"RDB","R303","005","","N","I","N","3002152C"
"RDB","R303","006","020","N","I","N",""
"RDB","R303","007","","N","I","",""
"RDB","R303","008","","N","I","",""
"RDB","R303","009","","N","I","",""
"RDB","R303","010","","N","I","",""
"RDB","R303","011","","N","I","",""
"RDB","R303","012","","N","I","",""
"RDB","R303","013","","N","I","",""
"RDB","R303","014","","N","I","",""
"RDB","R303","015","","N","I","",""
"RDB","R303","016","","N","I","",""
"RDB","R303","017","","N","I","",""
"RDB","R303","018","","N","I","",""
"RDB","R303","019","","N","I","",""
"RDB","R303","020","","N","I","",""
"RDB","R303","021","","N","I","",""
"RDB","R303","022","","N","I","",""
"RDB","R303","023","","N","I","",""
"RDB","R303","024","","N","I","",""
"RDB","R303","025","","N","I","",""
"RDB","R303","026","","N","I","",""
"RDB","R303","027","","N","I","",""
"RDB","R303","028","","N","I","",""
"RDB","R303","029","","N","I","",""
"RDB","R303","030","","N","I","",""
"RDB","RM54","003","003","N","I","",""
"RDB","RM54","004","004","N","I","",""
"RDB","RM54","005","005","N","I","",""
"RDB","RM54","006","006","N","I","",""
"RDB","RM54","007","007","N","I","",""
"RDB","RM54","008","008","N","I","",""
"RDB","RM54","009","009","N","I","",""
"RDB","RM54","010","010","N","I","",""
"RDB","RM54","011","011","N","I","",""
"RDB","RM54","013","013","N","I","N",""
"RDB","RM54","014","014","N","I","",""
"RDB","RM54","015","015","N","I","",""
"RDB","RM54","016","016","N","I","",""
"RDB","RM54","017","017","N","I","",""
"RDB","RM54","018","018","N","I","",""
"RDB","RM54","019","019","N","I","",""
"RDB","RM54","020","020","N","I","",""
"RDB","RM54","021","021","N","I","",""
"RDB","RM54","023","023","N","I","",""
"RDB","RM54","024","024","N","I","",""
"RDB","RM54","025","025","N","I","",""
"RDB","RM54","026","026","N","I","",""
"RDB","RM54","027","027","N","I","",""
"RDB","RM54","028","028","N","I","",""
"RDB","RM54","029","029","N","I","",""
"RDB","RM54","030","030","N","I","",""
"RDB","RM54","031","031","N","I","",""
"RDB","RCMP","001","001","C","I","N",""
"RDB","RSCB","001","001","C","I","N",""
"RDB","ROPV","001","001","C","I","N",""
"BCO","RTLN","001","001","C","I","N",""
"BCO","RTTR","001","001","C","I","N",""
"BCO","RREN","001","001","C","I","N",""
"BCO","RSOL","001","001","C","I","N",""
"BCO","RACU","001","001","C","I","N",""
"WEB","RTLN","001","001","C","I","N",""
"WEB","RTTR","001","001","C","I","N",""
"SVP","RTLN","001","001","C","I","N",""
"WEB","RREN","001","001","C","I","N",""
"SVP","RTTR","001","001","C","I","N",""
"SVP","RREN","001","001","C","I","N",""
"WEB","RSOL","001","001","C","I","N",""
"SVP","RSOL","001","001","C","I","N",""
"SVP","RACU","001","001","C","I","N",""
"WEB","RACU","001","001","C","I","N",""
"TFE","RLHT","048","048","N","I","N",""
"TFE","RLHT","049","049","N","I","N",""
"TFE","RLHT","050","050","N","I","N",""
"TFE","RLHT","051","051","N","I","N",""
"TFE","RLHT","052","052","N","I","N",""
"OMN","R431","001","001","C","I","N",""
"TEF","R431","001","001","C","I","N",""
"GNG","RD63","001","001","C","I","N",""
"OMN","R432","001","001","C","I","N",""
"OMN","R432","002","001","C","I","N",""
"TEF","R432","001","001","C","I","N",""
"TEF","R432","002","001","C","I","N",""
"OMN","R03B","001","001","C","I","N",""
"TFE","RLHT","053","053","N","I","N",""
"TFE","RLHT","054","054","N","I","N",""
"TFE","RLHT","055","055","N","I","N",""
"TFE","RLHT","056","056","N","I","N",""
"TFE","RLHT","057","057","N","I","N",""
"TFE","RLHT","058","058","N","I","N",""
"TFE","RLHT","059","059","N","I","N",""
"TFE","RLHT","060","060","N","I","N",""
"TFE","RLHT","061","061","N","I","N",""
"TFE","RLHT","062","062","N","I","N",""
"TFE","RLHT","063","063","N","I","N",""
"TFE","RLHT","064","064","N","I","N",""
"TFE","RLHT","065","065","N","I","N",""
"TFE","RLHT","066","066","N","I","N",""
"TFE","RLHT","067","067","N","I","N",""
"TFE","RLHT","068","068","N","I","N",""
"TFE","RLHT","069","069","N","I","N",""
"TFE","RLHT","070","070","N","I","N",""
"TFE","RLHT","071","071","N","I","N",""
"TFE","RLHT","072","072","N","I","N",""
"TFE","RLHT","073","073","N","I","N",""
"TFE","RLHT","074","074","N","I","N",""
"TFE","RLHT","075","075","N","I","N",""
"TFE","RLHT","076","076","N","I","N",""
"TFE","RLHT","077","077","N","I","N",""
"TFE","RLHT","078","078","N","I","N",""
"TFE","RLHT","121","121","N","I","N",""
"TFE","RLHT","122","122","N","I","N",""
"TFE","RLHT","123","123","N","I","N",""
"TFE","RLHT","124","124","N","I","N",""
"TFE","RLHT","125","125","N","I","N",""
"TFE","RLHT","126","126","N","I","N",""
"TFE","RLHT","127","127","N","I","N",""
"TFE","RLHT","128","128","N","I","N",""
"TFE","RLHT","21A","21A","N","I","N",""
"TFE","RLHT","21B","21B","N","I","N",""
"TFE","RLHT","911","911","N","I","N",""
"TFE","RLHT","923","923","N","I","N",""
"TFE","RLHT","998","998","N","I","N",""
"TFE","RLHT","999","999","N","I","N",""
